timestamp,simple-path,time
"2022-04-25 17:26:00.458","/master/welcome",7779
"2022-04-25 17:26:01.064","/master/welcome",526
"2022-04-25 17:26:04.429","/master/sign-in",3225
"2022-04-25 17:26:05.721","/master/welcome",578
"2022-04-25 17:26:08.155","/inventor/patronage/list-mine",1654
"2022-04-25 17:26:10.913","/inventor/patronage/show",1782
"2022-04-25 17:26:12.619","/inventor/patronage-report/list-by-patronage",1115
"2022-04-25 17:26:16.306","/inventor/patronage-report/show",1619
