timestamp,simple-path,time
"2022-04-25 17:01:57.667","/master/welcome",8087
"2022-04-25 17:01:58.569","/master/welcome",827
"2022-04-25 17:02:02.022","/master/sign-in",3244
"2022-04-25 17:02:03.337","/master/welcome",575
"2022-04-25 17:02:05.694","/inventor/patronage/list-mine",2156
"2022-04-25 17:02:08.269","/inventor/patronage/show",1608
"2022-04-25 17:02:09.626","/inventor/patronage-report/list-by-patronage",1295
