timestamp,simple-path,time
"2022-04-25 17:18:33.433","/master/welcome",7861
"2022-04-25 17:18:34.435","/master/welcome",919
"2022-04-25 17:18:37.864","/master/sign-in",3209
"2022-04-25 17:18:39.199","/master/welcome",577
"2022-04-25 17:18:41.555","/inventor/patronage/list-mine",1632
"2022-04-25 17:18:44.731","/inventor/patronage/show",2175
"2022-04-25 17:18:46.192","/inventor/patronage-report/list-by-patronage",1384
"2022-04-25 17:18:48.684","/master/welcome",395
"2022-04-25 17:18:49.41","/master/welcome",599
