timestamp,simple-path,time
"2022-04-25 16:57:52.231","/master/welcome",7230
"2022-04-25 16:57:52.8","/master/welcome",510
"2022-04-25 16:57:56.149","/master/sign-in",2691
"2022-04-25 16:57:57.428","/master/welcome",578
"2022-04-25 16:57:59.288","/inventor/patronage/list-mine",1631
"2022-04-25 16:58:01.959","/inventor/patronage/show",1690
"2022-04-25 16:58:03.111","/inventor/patronage-report/list-by-patronage",1089
