timestamp,simple-path,time
"2022-04-25 17:20:56.454","/master/welcome",8128
"2022-04-25 17:20:57.195","/master/welcome",663
"2022-04-25 17:21:00.599","/master/sign-in",3230
"2022-04-25 17:21:01.932","/master/welcome",585
"2022-04-25 17:21:04.31","/inventor/patronage/list-mine",1631
"2022-04-25 17:21:07.552","/inventor/patronage/show",1631
"2022-04-25 17:21:09.098","/inventor/patronage-report/list-by-patronage",1472
"2022-04-25 17:21:12.79","/inventor/patronage-report/show",1626
