timestamp,test-class,test-method,time,description,result
"2022-04-25 16:29:08.489","acme.testing.inventor.patronageReport.TestInventorPatronageReport","testInventorsOnPatronageReportsList",44,""[1] recordIndex=patronage-01, seqNumber=accepted, createdAt=abc-123, memorandum=Legalidad patronage 1, link=50.00 eur, status=2021/02/02 15:22, code=2021/02/03 15:22, budget=https://youtube.com/"","Error converting parameter at index 0: Failed to convert String "patronage-01" to type java.lang.Integer"
